youtube_id,time_start,time_end,label
ai_bcZAFB7g,3,13,walking the dog
aJA-5KnbOpY,29,39,walking the dog
Aj_iVap2D_o,138,148,walking the dog
aKCCBDg2xco,153,163,walking the dog
ALpmNvfUUYc,2,12,walking the dog
ALS-TirUX-4,17,27,walking the dog
AM0lqxz2v8U,9,19,walking the dog
Amk4vidmN1Q,7,17,walking the dog
amZ7szuZNMY,16,26,walking the dog
An1IJEWbSYo,24,34,walking the dog
AnEs3AtHDvk,116,126,walking the dog
AQpibROaqEw,98,108,walking the dog
ARKIDycpUvo,105,115,walking the dog
aRvYyqwGD9k,2,12,walking the dog
asQoejFjIp8,97,107,walking the dog
aSxSgymPOBw,27,37,walking the dog
aT9dWWEGtKQ,51,61,walking the dog
atWf29KhaJY,1,11,walking the dog
aUfxpaJ2_lk,55,65,walking the dog
AuHRnhQkl4A,13,23,walking the dog
Awenh5y0ldw,45,55,walking the dog
AWfIaJ-y1cs,4,14,walking the dog
awLd8666a90,2,12,walking the dog
aX8vsgzz6Vg,1,11,walking the dog
aYnIzVmiOoE,15,25,walking the dog
AZ4GV68xJRE,17,27,walking the dog
aZiQI0fU1dg,112,122,walking the dog
A_-7p7ScEyo,4,14,walking the dog
B0i-4-XFBxY,57,67,walking the dog
B1WvegdI41s,5,15,walking the dog
b3YTl9mh8so,2,12,walking the dog
B47FUy_TIsY,133,143,walking the dog
B57zFi4ZiGs,381,391,walking the dog
BAf4O5ke4z0,93,103,walking the dog
bBKJAAg3V_A,413,423,walking the dog
bCoXjQmada8,0,10,walking the dog
bDA4izglrwk,498,508,walking the dog
BemTa7do-zk,278,288,walking the dog
BEpkQ5hD3v8,0,10,walking the dog
BFyyxi1aBdw,52,62,walking the dog
BgpnZXiT_gk,44,54,walking the dog
bgtJkQBGvHY,10,20,walking the dog
bhFhFer5g3s,20,30,walking the dog
bhWFNSrZkAk,18,28,walking the dog
Bi42Fp539lk,20,30,walking the dog
BJQi75piZTA,55,65,walking the dog
Bq0h2Pc-bZY,14,24,walking the dog
Br0eXrhsDUU,1,11,walking the dog
BSOJJOIEz_A,51,61,walking the dog
bsX8M2JfU68,16,26,walking the dog
bTw_eiWFHqM,22,32,walking the dog
bu2k9MoOE_U,42,52,walking the dog
BVIKRkLkNWA,2,12,walking the dog
BVvNaz-AKSk,47,57,walking the dog
bvw9T10NxLg,56,66,walking the dog
bw6wIxcYnVw,13,23,walking the dog
bWAw5BazRy0,160,170,walking the dog
BxDxPGkU2hE,1,11,walking the dog
C010K_5tI_w,1,11,walking the dog
C0vNqhiaEQ4,58,68,walking the dog
c1k8fVD6YyM,33,43,walking the dog
c3CUQoISAN8,59,69,walking the dog
c5L1XlNJNCA,306,316,walking the dog
CApoEsZIbnU,138,148,walking the dog
chJJewfd6lM,79,89,walking the dog
cIoxRtzDeSQ,11,21,walking the dog
cIpVZ1NNOnM,9,19,walking the dog
ClJJUD32xv4,162,172,walking the dog
CLYRgemg1hs,61,71,walking the dog
cMcC8f5oz4s,35,45,walking the dog
CMHA0zlgtVE,12,22,walking the dog
CmPoTYZt0Kg,73,83,walking the dog
CO0ZjEbsol4,2,12,walking the dog
CP2NCQ00qnY,51,61,walking the dog
Cp7ta_Ww4nI,82,92,walking the dog
cPdqxVqY_OI,30,40,walking the dog
cpiCYo_QOPE,0,10,walking the dog
Cq7_sPowCcY,65,75,walking the dog
CrgFnvSOsLI,47,57,walking the dog
crOG2SHntZs,51,61,walking the dog
cSuHX3JQYw4,987,997,walking the dog
ctrcrAwBIrg,21,31,walking the dog
Cud5ckROrzE,99,109,walking the dog
Cv_9W6EFw3M,42,52,walking the dog
cwacu7Ij-FI,95,105,walking the dog
cwDV-0FFabA,26,36,walking the dog
cX8KApf2LGM,15,25,walking the dog
CXsUJ6K6Bfw,35,45,walking the dog
CyVHfs_XkYY,12,22,walking the dog
d03bMc_cjN0,73,83,walking the dog
D3eXaPQzQ-g,178,188,walking the dog
d6SvrsgZMps,90,100,walking the dog
DGJGpFZng3g,4,14,walking the dog
Dh51MrUf7zk,44,54,walking the dog
DhUcfprwUog,14,24,walking the dog
Di5m3ErjOuA,5,15,walking the dog
DiqeDktMp7s,53,63,walking the dog
DnSVH8wWetc,9,19,walking the dog
doXYjCb_gLE,1,11,walking the dog
dqA69YuePHE,9,19,walking the dog
DtED5KDo70s,81,91,walking the dog
dtl0ptTensA,11,21,walking the dog
dV9fULcRqHk,40,50,walking the dog
DVaUEe4l4qw,1,11,walking the dog
DwCRcbIB1IE,141,151,walking the dog
dwE0w0Hbl_k,99,109,walking the dog
DwtX16Johf4,2,12,walking the dog
Dy60r1bKW2g,19,29,walking the dog
dYje7-XxLw0,33,43,walking the dog
dz6HlM0TzGY,23,33,walking the dog
E5NaTf0fZio,23,33,walking the dog
e80RlgDbn_U,172,182,walking the dog
ea2-1u2TzFo,60,70,walking the dog
EaKwn9ehFi0,18,28,walking the dog
ebF6hzqlqM4,56,66,walking the dog
EBRUUr2vxmk,7,17,walking the dog
ecW8n3Sk99U,1,11,walking the dog
eDVqKV_OIL8,6,16,walking the dog
eFcG_AyzVzk,4,14,walking the dog
EFdaF6aMJ90,0,10,walking the dog
EGy98yxsBfQ,109,119,walking the dog
eHq657wNXtg,1,11,walking the dog
Eisva5uYZIw,72,82,walking the dog
EKHRIfcx42I,78,88,walking the dog
eLTIm9O2U7M,13,23,walking the dog
EmvE_wADv2A,125,135,walking the dog
en5e73I3Itk,13,23,walking the dog
ENJPPNfH-bc,6,16,walking the dog
eNvz3AE7Sb0,3,13,walking the dog
eNxBMPbsyLo,32,42,walking the dog
ENXFl2GVByE,67,77,walking the dog
Eof3wFS5tys,333,343,walking the dog
EolOCw_nhws,19,29,walking the dog
eP8k6GotHtw,5,15,walking the dog
epop1dR0980,68,78,walking the dog
eQI12kX-GAY,43,53,walking the dog
eQx-5Yl03KY,64,74,walking the dog
eR_bbFTZVOg,48,58,walking the dog
esyUS1q0QCM,13,23,walking the dog
eTXiOIapxn8,4,14,walking the dog
euxrIRhzQlE,10,20,walking the dog
Ev5WmaXzPtQ,0,10,walking the dog
eWx_u1Dz154,69,79,walking the dog
ExfoD1VzA-o,37,47,walking the dog
eYgNbixBOb4,0,10,walking the dog
f224rXeuQbk,59,69,walking the dog
f6V5guKwx-8,521,531,walking the dog
FcFjuHihDYI,5,15,walking the dog
Fd5qGSofk_M,83,93,walking the dog
FDUgmhw1SWk,111,121,walking the dog
Fe-PyO9enlM,92,102,walking the dog
feoQbxmMpWw,314,324,walking the dog
fF3pNkM38q0,39,49,walking the dog
FiGYozcUsJE,308,318,walking the dog
fIL_u9iToFQ,1,11,walking the dog
fJ4lD-zfyJ8,4,14,walking the dog
fL1dEJ2KMLg,7,17,walking the dog
fl5JSyTnObE,35,45,walking the dog
fMEwOOqvXGc,0,10,walking the dog
FoGgXHMq7zA,46,56,walking the dog
fONdbuS866U,131,141,walking the dog
fqpJ-SYj1UI,99,109,walking the dog
fTN63vI2j8o,11,21,walking the dog
fuG46v6P7sE,6,16,walking the dog
Fw5Pvc-MeXs,180,190,walking the dog
FwGAhY830yo,10,20,walking the dog
FWLW04Nah94,65,75,walking the dog
FWx0ndbnZE4,44,54,walking the dog
fXJCykNkmDc,86,96,walking the dog
FxtIjKi3Qdc,50,60,walking the dog
Fy9QAkxcmvc,56,66,walking the dog
fy_UYBw9nFw,0,10,walking the dog
FZA8g_FQwCU,21,31,walking the dog
F_qSJ4rc_J8,2,12,walking the dog
F_tFsf3Of0k,2,12,walking the dog
F_uiW8hY8Ys,66,76,walking the dog
G-slIam_KQc,37,47,walking the dog
G0MkjAPolfM,0,10,walking the dog
G35enhZSiFQ,84,94,walking the dog
G4rSTuRB44g,12,22,walking the dog
g8v8riZMyNE,41,51,walking the dog
gcBaIWAGz7w,23,33,walking the dog
GDgZ8V1R7IQ,0,10,walking the dog
GDphPdx6TMo,12,22,walking the dog
GfGSg5e2h9o,351,361,walking the dog
GFJ2SEQHnwE,79,89,walking the dog
ghBgTKf9Xb0,74,84,walking the dog
GHQcBwBhXqw,52,62,walking the dog
GiMtJVYcA8M,254,264,walking the dog
GJ9cZ0c8UfU,0,10,walking the dog
gkzSIltCZxs,35,45,walking the dog
gLmv5bmEsCo,1,11,walking the dog
GMRELs_WGuU,119,129,walking the dog
Gp5XO43cdd0,0,10,walking the dog
GPNTW8nIbV8,40,50,walking the dog
gq1x7wUevCU,63,73,walking the dog
gseO-L_NU8I,6,16,walking the dog
gT3bUKxzjAg,0,10,walking the dog
GTgi6jjOF9o,40,50,walking the dog
GunC318Pwdg,4,14,walking the dog
GWg6LwZih-0,2,12,walking the dog
GX3YeaArhOo,0,10,walking the dog
GycL5PfPxz8,87,97,walking the dog
GZVqoB7JHUE,2,12,walking the dog
h0KmMo8n-dI,4,14,walking the dog
H7CU1j7RWfU,4,14,walking the dog
HA8Tt26OQjU,23,33,walking the dog
hadS2RtKWf0,290,300,walking the dog
HaMukRd4zFk,3,13,walking the dog
hdkfAqHpxJ0,39,49,walking the dog
hdYqOEB7GOk,20,30,walking the dog
HELikG_7o1k,18,28,walking the dog
HgTA2qcrhHs,2,12,walking the dog
HhhFr-C65SQ,3,13,walking the dog
hjyibtMI8d4,69,79,walking the dog
Hk1Oy_qUXe4,1,11,walking the dog
HkX6jgS9Lqg,219,229,walking the dog
hmHllbmg77I,277,287,walking the dog
hOuAdPOTG4c,1,11,walking the dog
hqyQ0dKwzRw,41,51,walking the dog
hr5VzWi55Vs,8,18,walking the dog
HSISGe2a4mA,3,13,walking the dog
hTUeqOARiQg,11,21,walking the dog
HtU_ZXXoB44,408,418,walking the dog
HvlAYvUrhkg,9,19,walking the dog
HWnZCO2-Afs,6,16,walking the dog
hyg53saivXY,77,87,walking the dog
Hy_9g15ASbE,0,10,walking the dog
I-yot1tPWEo,136,146,walking the dog
I6WEbVdQ0bY,11,21,walking the dog
I7fS5sZ111k,4,14,walking the dog
iDdQvXSagw4,16,26,walking the dog
idp8hWYAp3Y,120,130,walking the dog
IE4CYMSANYA,7,17,walking the dog
IfxAb-weL64,36,46,walking the dog
igFYw-DZ9GU,6,16,walking the dog
IgQ2mL69w6s,44,54,walking the dog
IH1F8on5meg,4,14,walking the dog
ihiboo3gXKQ,110,120,walking the dog
ik8ROZ1At54,3,13,walking the dog
iKkOsfjZ9lI,158,168,walking the dog
IKqRkIPWdw8,17,27,walking the dog
ILwSmTXHrBQ,10,20,walking the dog
ImCz4Nq1Mm0,22,32,walking the dog
iN9v15P_Z80,59,69,walking the dog
IrMcbGFeJgI,76,86,walking the dog
iRUiISm0fnM,8,18,walking the dog
IuB-sexZWpM,64,74,walking the dog
iubAOY2KIBg,13,23,walking the dog
iwAjXN0C-Ag,0,10,walking the dog
IwPhN_3gBqo,11,21,walking the dog
IxVMWIRgx2g,133,143,walking the dog
IzzM9FX_nCg,4,14,walking the dog
J4PtgV2946g,4,14,walking the dog
j5qcg1m6Wzg,19,29,walking the dog
J6CvvXBgMl8,67,77,walking the dog
J7-EPBc79x4,8,18,walking the dog
j8ef19WaSY0,83,93,walking the dog
JA4N9IPA2T0,35,45,walking the dog
jaca4tMUZVI,34,44,walking the dog
jfIHCXlkzcw,248,258,walking the dog
jfiLhIQ1EaM,4,14,walking the dog
JGE5a91YV4w,357,367,walking the dog
jI-qHwWdFPk,223,233,walking the dog
jkozUCR7Rds,34,44,walking the dog
Jks7eKFwL4E,60,70,walking the dog
jlPI391bOgM,8,18,walking the dog
JNGbODTiREo,202,212,walking the dog
JNwKeM8pgF0,12,22,walking the dog
JnYArux7f_U,102,112,walking the dog
JoVSTDLSKS4,37,47,walking the dog
jpPTTzQ6kEM,2,12,walking the dog
jqxeI-LnDb0,1,11,walking the dog
JrNUPj0ALb0,4,14,walking the dog
jTi6oXLMwXk,376,386,walking the dog
JYm7vwBAYPA,1,11,walking the dog
Jy_n7X2d9z4,0,10,walking the dog
JZ1XgeJIAxk,3,13,walking the dog
jzIDaVmZ_sU,44,54,walking the dog
JZpyxw_7LqI,102,112,walking the dog
J_3sTPusf04,24,34,walking the dog
J_kav4c7IaI,5,15,walking the dog
K0qjglnaeCE,175,185,walking the dog
K1Ad4PSd5HY,31,41,walking the dog
K3LHbJ4HVa4,4,14,walking the dog
k5QIX9MtkA4,232,242,walking the dog
k9RO9xScwxk,16,26,walking the dog
k9UeGYcriuc,47,57,walking the dog
K9WwI2NujeY,9,19,walking the dog
kBFAFRNygo4,25,35,walking the dog
KCyW4ZwtcOo,36,46,walking the dog
KCziy4j-8I8,0,10,walking the dog
kdmmvXdh19A,4,14,walking the dog
kEercFGViaw,27,37,walking the dog
KFnpc96Yv8w,3,13,walking the dog
kGkmVSRKos8,40,50,walking the dog
kIbme2XBLrQ,4,14,walking the dog
kiyld8kJi_s,601,611,walking the dog
kk0NRS1n44o,5,15,walking the dog
kL8ccGUo2ic,226,236,walking the dog
KLltQLu-JyA,26,36,walking the dog
kOMbNN_ODVc,59,69,walking the dog
KpB3csI8FW8,234,244,walking the dog
KRgLBU5hveQ,2,12,walking the dog
ku5qdB1GRIg,88,98,walking the dog
Ku6stZ5X1SA,3,13,walking the dog
kwEg4liodas,36,46,walking the dog
KYVqqHaQkcg,15,25,walking the dog
KyXE_OjisC0,24,34,walking the dog
kzP3tJIMgBg,2,12,walking the dog
l-CYbUwRq9o,3,13,walking the dog
l2j5iQoO6F8,7,17,walking the dog
l3b_h_QKl0k,2,12,walking the dog
l3fVq9gSBMk,9,19,walking the dog
L5_cqkVftrc,165,175,walking the dog
lAaVsHSeN9g,2,12,walking the dog
LBD7-qrXmaI,33,43,walking the dog
lBFYmOs-_v8,85,95,walking the dog
LbO-IlYHFpE,24,34,walking the dog
LdD1sru2v-Y,2,12,walking the dog
lDkzdkms9Ss,2,12,walking the dog
LENg5bn-hV8,78,88,walking the dog
lhyUJWEvPyM,28,38,walking the dog
LkCvch_KD5U,128,138,walking the dog
LMIlVKyiT5I,19,29,walking the dog
lMyCP4y1aKA,29,39,walking the dog
Ln7Bd4BFuSk,77,87,walking the dog
lOEERbZAxmg,4,14,walking the dog
lplCAHVplj4,4,14,walking the dog
Lq6JNRwO5y8,14,24,walking the dog
LRIdalPowD0,8,18,walking the dog
Lw4KKSMCiU0,0,10,walking the dog
LwrpOR8Cnp0,0,10,walking the dog
LWVMxZhBJvo,50,60,walking the dog
lwX_3ifjQAM,1,11,walking the dog
LXFBsY7_208,279,289,walking the dog
LxmdV_xkeGs,0,10,walking the dog
lxol1Wego-c,19,29,walking the dog
Ly6pfFFPUFk,25,35,walking the dog
lyEaAMk8_Sc,64,74,walking the dog
LYu18x66o6s,15,25,walking the dog
lZ7FauGz_3U,54,64,walking the dog
m-vXevYVPiU,219,229,walking the dog
m5bsFbDfz_c,309,319,walking the dog
M5ZtqFKyoI8,4,14,walking the dog
m6UABFcRtyM,14,24,walking the dog
M77rSCXtW8k,4,14,walking the dog
M9hO8JrcSBI,65,75,walking the dog
MaOVMLelxMc,14,24,walking the dog
mArsrqqI0KI,42,52,walking the dog
Ma_sRsqRr3M,1,11,walking the dog
mBby2apB5bk,35,45,walking the dog
mbGGtwawiW4,37,47,walking the dog
mbYzK6DiiJQ,2,12,walking the dog
MC2cK98tEzw,3,13,walking the dog
mCD1s70vzhk,47,57,walking the dog
MD9UWUDH3LY,46,56,walking the dog
mDz3_UOoN2U,0,10,walking the dog
mfKS2t0JgzQ,14,24,walking the dog
MflEuqy7ukQ,199,209,walking the dog
mGhKa50ppwA,2,12,walking the dog
MhE9u9gtvzk,0,10,walking the dog
MHXk6V4vtTc,9,19,walking the dog
Mi53wRD1ebY,18,28,walking the dog
MIoKdwXJu9Y,64,74,walking the dog
MivSyADywQE,31,41,walking the dog
mmgru-eII9o,55,65,walking the dog
mn7lDHErPIQ,63,73,walking the dog
MNgL81R1JzU,0,10,walking the dog
MoqfsKI8Jkk,35,45,walking the dog
mr1AdWXtdOI,12,22,walking the dog
MtfDCEBvt5M,0,10,walking the dog
mUBHQQFPTlM,12,22,walking the dog
MUnEtcQ6t68,86,96,walking the dog
mWcUh6BxecA,105,115,walking the dog
MWPZQyAOqek,41,51,walking the dog
Mww8H3Zrfn4,73,83,walking the dog
MXdpckfJ1D0,17,27,walking the dog
MYLqqR528eU,29,39,walking the dog
Mznd0RUA_Zc,3,13,walking the dog
N-7ZoQ4LqwE,117,127,walking the dog
n-MddMJjj_4,117,127,walking the dog
n1ioqtVt3DY,4,14,walking the dog
n1oiU96kAYQ,9,19,walking the dog
n3jOkHCrnaA,2,12,walking the dog
N5-73cj_oUQ,77,87,walking the dog
N7aRNp3fg_E,59,69,walking the dog
N8WZeexiNHU,7,17,walking the dog
nA__Qg2-Yio,164,174,walking the dog
nbJC7hFUSTI,116,126,walking the dog
Nc8DP2MW1bY,104,114,walking the dog
nCQVGFDxMos,5,15,walking the dog
NcZHIfjRSkY,69,79,walking the dog
Nd0usGL-7P0,5,15,walking the dog
nDg_tsqjwUw,21,31,walking the dog
NE68ZyQBrao,30,40,walking the dog
Nhsx8ptZljs,212,222,walking the dog
nhxvntyrxE8,185,195,walking the dog
NjeVBUmJbfA,1,11,walking the dog
NjkcMixqqmY,139,149,walking the dog
nNRPANcroWo,3,13,walking the dog
NPhIBshCVQ4,74,84,walking the dog
npm-UwjDUYg,4,14,walking the dog
nPRN3RZa2xQ,4,14,walking the dog
NrKjulE6Nfw,14,24,walking the dog
nROViXn0qFY,2,12,walking the dog
NS6jfUbGgOg,2,12,walking the dog
nuAkAw3avVA,1,11,walking the dog
NViuqT8_u40,28,38,walking the dog
NW9SrSX4gxU,26,36,walking the dog
NYbBkv2Ob6o,22,32,walking the dog
NyfnRyCaWRo,10,20,walking the dog
o65RHUcDVCc,2,12,walking the dog
O6YyxTWI-SM,1,11,walking the dog
o75GsXSNOk8,3,13,walking the dog
o7nVJD9y5-k,101,111,walking the dog
o8QYHPO2i_4,55,65,walking the dog
OaFqLjetyv4,31,41,walking the dog
OATDscC9U7s,217,227,walking the dog
OBwFrRaFlVs,32,42,walking the dog
obXPJ0TvpRY,5,15,walking the dog
oct1I2RIslU,3,13,walking the dog
OE-T3QL8E4c,2,12,walking the dog
OFDFamPSMIQ,17,27,walking the dog
OGpTV9mYO6g,0,10,walking the dog
ohN_kYi2R88,6,16,walking the dog
OiPJZFQtFVc,83,93,walking the dog
OjyZsvi37JE,0,10,walking the dog
oK7PhvLCKdE,43,53,walking the dog
oLUIiMsvmXE,185,195,walking the dog
ONofaVsy1pQ,2,12,walking the dog
ow6adXCyclE,16,26,walking the dog
owN5yLoWlCA,32,42,walking the dog
oxIds383NrI,2,12,walking the dog
oXti8WnUq8A,3,13,walking the dog
OYX4_OlV2TU,33,43,walking the dog
o_5AqcNuiBU,0,10,walking the dog
p-yvD1ipDJs,10,20,walking the dog
P4wZ-RksW8I,30,40,walking the dog
p4ZPw91Q6Cs,18,28,walking the dog
P6RJjmZIKhE,689,699,walking the dog
P7B6Su13Q-Y,3,13,walking the dog
P9WrIAL-BHg,30,40,walking the dog
Pap3e7noXvY,17,27,walking the dog
PaQfdn2sXNE,36,46,walking the dog
Pa_O-7-0Vuw,1,11,walking the dog
pBAjO-61rLY,1,11,walking the dog
PblUQqV0W-8,2,12,walking the dog
PbrutWhe8H0,22,32,walking the dog
PCp9ZM3PYjs,20,30,walking the dog
PCulYjRW_so,37,47,walking the dog
PfM0BDtSjxc,15,25,walking the dog
PfUrRpAn9js,25,35,walking the dog
PJcae1opoMc,19,29,walking the dog
PkD0zl1MgA8,13,23,walking the dog
pK_0xRMryYc,4,14,walking the dog
plOR9oZOsJk,50,60,walking the dog
PmlkSZzNwEw,85,95,walking the dog
POiuedBicYw,77,87,walking the dog
POSVATCkplI,45,55,walking the dog
povbCsFVw7Y,2,12,walking the dog
pt7_sjTesPw,4,14,walking the dog
PUBrM0kP-pE,169,179,walking the dog
PuJX7qJXNo8,86,96,walking the dog
pv2k3DOOQDw,9,19,walking the dog
PvBvvHA0q5Y,41,51,walking the dog
pvDRSUNXUkM,64,74,walking the dog
pVpQsHbeX3I,8,18,walking the dog
pvSPapMBkVo,0,10,walking the dog
PwhLqYtXzWw,10,20,walking the dog
pwldAjiLJ7E,35,45,walking the dog
Pzm0HZks7us,2,12,walking the dog
q-JTox-lKT0,8,18,walking the dog
Q0VXRZWQvpY,32,42,walking the dog
Q1xbld5y9o0,3,13,walking the dog
Q4xG9nWkYHw,52,62,walking the dog
Q503d43noM8,22,32,walking the dog
Q63u__5TNvc,16,26,walking the dog
Q7f8l4tcqjQ,29,39,walking the dog
Q95mH98GZPY,23,33,walking the dog
qajKFPs1cdY,4,14,walking the dog
Qarh1nf6rdY,11,21,walking the dog
QD0eIjT-Wv0,7,17,walking the dog
QEcM6JlsL1U,12,22,walking the dog
QfrBj4Xmok8,25,35,walking the dog
qgvathaTW-g,2,12,walking the dog
QHhOp3jT0Xw,341,351,walking the dog
QJlSc4x5HKo,89,99,walking the dog
QKB55DdH-Xc,68,78,walking the dog
QKxDyOCLmXM,17,27,walking the dog
QlMDxWz69Vc,41,51,walking the dog
qo5oMoTzkEk,15,25,walking the dog
qpVqNayraU0,164,174,walking the dog
qR4s65niJ0w,38,48,walking the dog
qr8FKRP8lXc,0,10,walking the dog
qTqDgwxMT3U,32,42,walking the dog
qWHxIu0jndM,18,28,walking the dog
QXvL8fAuBZQ,96,106,walking the dog
qycbhfyw6Zs,29,39,walking the dog
qy_EZgVtbqU,11,21,walking the dog
qZdv_YngPwA,3,13,walking the dog
Q_4FJLPcvCQ,333,343,walking the dog
Q_R3OLPDTSQ,208,218,walking the dog
Q_yd2z8fHac,138,148,walking the dog
R4GKrUyyV50,20,30,walking the dog
rA9JB8WRJEc,2,12,walking the dog
rAete-2pM1k,1,11,walking the dog
RcIBh-hI8Fg,73,83,walking the dog
rfaK7r3k4Nk,23,33,walking the dog
rfgx06AGb5g,32,42,walking the dog
rGmQrM7l_rs,28,38,walking the dog
rHF0n7zTT2U,0,10,walking the dog
RjDihp_HV_w,0,10,walking the dog
rkaSvd07qrk,129,139,walking the dog
RlOigMMEdww,181,191,walking the dog
Rm25gFrM-qI,27,37,walking the dog
rn07idC5ZxA,12,22,walking the dog
Ro5zHk8flRo,1,11,walking the dog
RpTC3HewfLA,34,44,walking the dog
RrDz6OZZ-94,38,48,walking the dog
rRnY5nV9X04,44,54,walking the dog
RSknwmBemZE,2,12,walking the dog
RSPK7l6JJQY,2,12,walking the dog
RspRwAjvQFg,8,18,walking the dog
Rt2Tg6FgiuE,76,86,walking the dog
ru3pSJYj1DQ,11,21,walking the dog
RuDY3_sqv5c,34,44,walking the dog
rUrbSBzioIU,9,19,walking the dog
rux24fWjABo,126,136,walking the dog
rWgKQXb4Vhk,140,150,walking the dog
rxeN77KAcu4,5,15,walking the dog
Ry-HTyNN-m4,4,14,walking the dog
ryHLvyQlEKs,49,59,walking the dog
S2ZGDWUkJow,1,11,walking the dog
s3SvNZPtnsE,455,465,walking the dog
s4jqvdruAPQ,20,30,walking the dog
S5yRYwPJL6Q,3,13,walking the dog
s8ooYz6F0kY,570,580,walking the dog
SasZroy-gNI,37,47,walking the dog
ScjoJUouWp8,122,132,walking the dog
sDIbzN763_4,263,273,walking the dog
sDIjE2bZS_g,7,17,walking the dog
sdr5smclv0E,16,26,walking the dog
SE5zqHtFDLY,179,189,walking the dog
Sih6D7ld710,10,20,walking the dog
SiVLslivXRc,233,243,walking the dog
SjP_t2Bos-I,87,97,walking the dog
SJzZVZfLNWE,154,164,walking the dog
sK7heNi_47Q,9,19,walking the dog
spbmVl9PgBI,17,27,walking the dog
SpR14ByTEqo,1,11,walking the dog
Spvb9FXCfDM,6,16,walking the dog
sRO2XvC6xbU,20,30,walking the dog
SVeTiSnwnN0,51,61,walking the dog
sWbD3vH9cXQ,205,215,walking the dog
sXOH6dHGyhI,3,13,walking the dog
sxU6OG_dFPw,31,41,walking the dog
sYkTCvkfq78,20,30,walking the dog
SyLcEQbrD7w,8,18,walking the dog
T0-otarEj-I,23,33,walking the dog
t3AORDOTy4c,177,187,walking the dog
t3ObLMZ2tgg,32,42,walking the dog
t5Y7FDhxkxw,1,11,walking the dog
t6PeZKNta68,40,50,walking the dog
T7h9Aj_q1XI,148,158,walking the dog
taPIzU02-e0,3,13,walking the dog
TB2DaZbYM6o,4,14,walking the dog
tEGPweuLxsU,34,44,walking the dog
tf7gzuN9S4k,21,31,walking the dog
TG9F1-TBEIQ,6,16,walking the dog
tHUS-s7a118,118,128,walking the dog
ti1tLE-T9iI,180,190,walking the dog
tIf_wdWNiGw,3,13,walking the dog
tIq3U_utHqk,0,10,walking the dog
TjLKZhF1bag,5,15,walking the dog
TLD3uBN35-s,7,17,walking the dog
tlPXwz5m0-M,17,27,walking the dog
tMQEgVzwF2k,0,10,walking the dog
TnI3mHdW_RI,91,101,walking the dog
Tnp91dIFVGM,67,77,walking the dog
tOate6GbDlc,2,12,walking the dog
tPms0IHmXHw,106,116,walking the dog
TrhMELdI4lk,19,29,walking the dog
tS5IAj79vuw,0,10,walking the dog
TtWKo0ow2VI,41,51,walking the dog
TuallzH84hk,796,806,walking the dog
TURoI74mpis,9,19,walking the dog
tweOh5WMmgA,1,11,walking the dog
TwmeySaVSWc,16,26,walking the dog
txXdFJh0snw,4,14,walking the dog
TYHRE1g3utU,2,12,walking the dog
tZhOtPuFYu8,4,14,walking the dog
Tzm98KFAcP8,2,12,walking the dog
tZo4eEOHWnU,4,14,walking the dog
u1zFsFDbOpc,10,20,walking the dog
U2zqHgw7ClQ,35,45,walking the dog
U4-eGoibTc0,4,14,walking the dog
U7vq7YvPg-w,1,11,walking the dog
u9x40Rp0aAI,64,74,walking the dog
UBDXaCt7wDY,58,68,walking the dog
UbQsEI_KkBs,49,59,walking the dog
UCEI_5San18,10,20,walking the dog
ucTQS6y6nYM,149,159,walking the dog
uehQ1gCyQJ4,30,40,walking the dog
UEZjjdIH5nM,1,11,walking the dog
UfbMs8drCOc,70,80,walking the dog
UgxGS76nr2M,181,191,walking the dog
UiBE-c67d7I,0,10,walking the dog
uI_wFXPRo4E,9,19,walking the dog
ukKKoO8XiSY,23,33,walking the dog
uKsNB_Ibx50,242,252,walking the dog
ulEDAYVhoDs,48,58,walking the dog
ULN2WaQ2xUg,7,17,walking the dog
ULOFXL02Czo,34,44,walking the dog
Um5g3WcmWqQ,177,187,walking the dog
unAbg8g4RPc,1,11,walking the dog
uowKhWRxHT0,21,31,walking the dog
uPtSihGLLRY,42,52,walking the dog
UR9p4s7IzTA,17,27,walking the dog
UrJLPjXyxlo,115,125,walking the dog
Uu7WpWmLhpg,2,12,walking the dog
UUyRkC9ttNs,3,13,walking the dog
uVZnztSRl3o,46,56,walking the dog
uw_MUhiXDSQ,9,19,walking the dog
UY5qBzC2_ZQ,104,114,walking the dog
uzlwP_BR40I,1,11,walking the dog
uzmPylqalm0,1,11,walking the dog
u_AHDX7Yakk,203,213,walking the dog
u_HMjRQyEDw,1,11,walking the dog
V16bi29BVsk,6,16,walking the dog
v4ENOKXcMDE,52,62,walking the dog
V8D0b-kk2bA,5,15,walking the dog
V8WazVwt_pk,26,36,walking the dog
vA-lxCH2Fb8,58,68,walking the dog
VCLZxcUKVsc,1,11,walking the dog
vE5NZMMA0v4,6,16,walking the dog
Vg2eFU4VCIc,4,14,walking the dog
vGUkh0cZDfQ,10,20,walking the dog
viBc1TS5YdE,48,58,walking the dog
vjub9dCBiv8,214,224,walking the dog
vMBvbv8RHxA,430,440,walking the dog
VNv2JNX7pHw,156,166,walking the dog
VQr9-_Gbl6c,1,11,walking the dog
vQXINjZsLv0,27,37,walking the dog
VRMaBWUuP7g,88,98,walking the dog
Vv8LQXdCte4,95,105,walking the dog
